"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year "|" Citation"|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Technical grade, technical product, technical formulation|Measured||98.5||NR||NR|Propylaea japonica|Ladybird Beetle|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Natural soil|Field natural|5|Active ingredient||NR|>|0|<|1.5|mg/kg|||||||||||||||||Population|Abundance|LOEL||NR|>|0|<|1.5|||mg/kg|Not reported||20||NR||NR|Day(s)|Jiang,J.G., Z.Q. Zhang, J. Lin, F. Liu, and W. Mu|183811|The Minimally Effective Dosages of Nitenpyram and Thiamethoxam Seed Treatments Against Aphids (Aphis gossypii Glover) and Their Potential Exposure Risks to Honeybees (Apis mellifera)|Sci. Total Environ.666:68-78|2019|Jiang,J.G., Z.Q. Zhang, J. Lin, F. Liu, and W. Mu (2019). The Minimally Effective Dosages of Nitenpyram and Thiamethoxam Seed Treatments Against Aphids (Aphis gossypii Glover) and Their Potential Exposure Risks to Honeybees (Apis mellifera). Sci. Total Environ., 666, 68-78. doi:10.1016/j.scitotenv.2019.02.156. ECOREF#:183811|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||5||NR||NR|Pseudomallada astur|Lacewing|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||25.0/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||25.0/||NR/||NR/|||AI g/ha|Not reported||15||NR||NR|Day(s)|Boopathi,T., K.S. Meena, M. Ravi, and K. Thirunavukarasu|175406|Impact of Insecticides on Spiralling Whitefly, Aleurodicus dispersus (Hemiptera: Aleyrodidae) and Its Natural Enemy Complex in Cassava Under Open Field Conditions|Crop Prot.94:137-143|2017|Boopathi,T., K.S. Meena, M. Ravi, and K. Thirunavukarasu (2017). Impact of Insecticides on Spiralling Whitefly, Aleurodicus dispersus (Hemiptera: Aleyrodidae) and Its Natural Enemy Complex in Cassava Under Open Field Conditions. Crop Prot., 94, 137-143. doi:10.1016/j.cropro.2016.12.021. ECOREF#:175406|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||5||NR||NR|Pseudomallada astur|Lacewing|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||25.0/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||25.0/||NR/||NR/|||AI g/ha|Not reported||15||NR||NR|Day(s)|Boopathi,T., K.S. Meena, M. Ravi, and K. Thirunavukarasu|175406|Impact of Insecticides on Spiralling Whitefly, Aleurodicus dispersus (Hemiptera: Aleyrodidae) and Its Natural Enemy Complex in Cassava Under Open Field Conditions|Crop Prot.94:137-143|2017|Boopathi,T., K.S. Meena, M. Ravi, and K. Thirunavukarasu (2017). Impact of Insecticides on Spiralling Whitefly, Aleurodicus dispersus (Hemiptera: Aleyrodidae) and Its Natural Enemy Complex in Cassava Under Open Field Conditions. Crop Prot., 94, 137-143. doi:10.1016/j.cropro.2016.12.021. ECOREF#:175406|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||NR||NR||NR|Psylliodes chrysocephala|Cabbage Stem Flea Beetle|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|Litter|Field natural|2|Formulation||101/||NR/||NR/|mg/kg media|||||||||||||||||Population|Abundance|LOEL||101/||NR/||NR/|||mg/kg media|Not reported||29||NR||NR|Day(s)|Stara,J., and F. Kocourek|186705|Cabbage Stem Flea Beetle's (Psylliodes chrysocephala L.) Susceptibility to Pyrethroids and Tolerance to Thiacloprid in the Czech Republic|PLoS One14(9): 12 p.|2019|Stara,J., and F. Kocourek (2019). Cabbage Stem Flea Beetle's (Psylliodes chrysocephala L.) Susceptibility to Pyrethroids and Tolerance to Thiacloprid in the Czech Republic. PLoS One, 14, (9), 12 p. doi:10.1371/journal.pone.0214702. ECOREF#:186705|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||NR||NR||NR|Psylliodes chrysocephala|Cabbage Stem Flea Beetle|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|Litter|Field natural|2|Formulation||NR/||208/||3213/|mg/kg media|||||||||||||||||Population|Abundance|LOEL||NR/||208/||3213/|||mg/kg media|Not reported||24||NR||NR|Day(s)|Stara,J., and F. Kocourek|186705|Cabbage Stem Flea Beetle's (Psylliodes chrysocephala L.) Susceptibility to Pyrethroids and Tolerance to Thiacloprid in the Czech Republic|PLoS One14(9): 12 p.|2019|Stara,J., and F. Kocourek (2019). Cabbage Stem Flea Beetle's (Psylliodes chrysocephala L.) Susceptibility to Pyrethroids and Tolerance to Thiacloprid in the Czech Republic. PLoS One, 14, (9), 12 p. doi:10.1371/journal.pone.0214702. ECOREF#:186705|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||NR||NR||NR|Psylliodes chrysocephala|Cabbage Stem Flea Beetle|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|Litter|Field natural|2|Formulation||NR/||208/||3213/|mg/kg media|||||||||||||||||Population|Abundance|LOEL||NR/||208/||3213/|||mg/kg media|Not reported||35||NR||NR|Day(s)|Stara,J., and F. Kocourek|186705|Cabbage Stem Flea Beetle's (Psylliodes chrysocephala L.) Susceptibility to Pyrethroids and Tolerance to Thiacloprid in the Czech Republic|PLoS One14(9): 12 p.|2019|Stara,J., and F. Kocourek (2019). Cabbage Stem Flea Beetle's (Psylliodes chrysocephala L.) Susceptibility to Pyrethroids and Tolerance to Thiacloprid in the Czech Republic. PLoS One, 14, (9), 12 p. doi:10.1371/journal.pone.0214702. ECOREF#:186705|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||25||NR||NR|Rhopalosiphum maidis|Corn Leaf Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|Litter|Field natural|2|Active ingredient||12.5/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||12.5/||NR/||NR/|||AI g/ha|Not reported||15||NR||NR|Day(s)|Poonam,J., K. Subhash, P.L. Kashyap, K. Sudheer, A.S. Kharub, and G.P. Singh|187433|Efficacy of Few Selected Insecticides for the Management of Corn Leaf Aphid in Barley|J. Cereal Res.10(3): 228-230|2018|Poonam,J., K. Subhash, P.L. Kashyap, K. Sudheer, A.S. Kharub, and G.P. Singh (2018). Efficacy of Few Selected Insecticides for the Management of Corn Leaf Aphid in Barley. J. Cereal Res., 10, (3), 228-230. ECOREF#:187433|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||25||NR||NR|Rhopalosiphum maidis|Corn Leaf Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, unspecified|Litter|Field natural|2|Formulation||50/||NR/||NR/|g/ha|||||||||||||||||Population|Abundance|LOEL||50/||NR/||NR/|||g/ha|Not reported||15||NR||NR|Day(s)|Kumar,J., J.B. Khan, P.K. Gupta, S.V. Singh, and K. Charul|187436|Field Efficacy of Some Insecticides Against Foliage Feeding Barley Aphid (Rhopalosiphum maidis Fitch.)|J. Cereal Res.11(1): 41-43|2019|Kumar,J., J.B. Khan, P.K. Gupta, S.V. Singh, and K. Charul (2019). Field Efficacy of Some Insecticides Against Foliage Feeding Barley Aphid (Rhopalosiphum maidis Fitch.). J. Cereal Res., 11, (1), 41-43. ECOREF#:187436|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||25||NR||NR|Rhopalosiphum maidis|Corn Leaf Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, unspecified|Litter|Field natural|2|Formulation||50/||NR/||NR/|g/ha|||||||||||||||||Population|Abundance|LOEL||50/||NR/||NR/|||g/ha|Not reported||2||NR||NR|Day(s)|Kumar,J., J.B. Khan, P.K. Gupta, S.V. Singh, and K. Charul|187436|Field Efficacy of Some Insecticides Against Foliage Feeding Barley Aphid (Rhopalosiphum maidis Fitch.)|J. Cereal Res.11(1): 41-43|2019|Kumar,J., J.B. Khan, P.K. Gupta, S.V. Singh, and K. Charul (2019). Field Efficacy of Some Insecticides Against Foliage Feeding Barley Aphid (Rhopalosiphum maidis Fitch.). J. Cereal Res., 11, (1), 41-43. ECOREF#:187436|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||25||NR||NR|Rhopalosiphum maidis|Corn Leaf Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|Litter|Field natural|2|Active ingredient||12.5/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||12.5/||NR/||NR/|||AI g/ha|Not reported||7||NR||NR|Day(s)|Poonam,J., K. Subhash, P.L. Kashyap, K. Sudheer, A.S. Kharub, and G.P. Singh|187433|Efficacy of Few Selected Insecticides for the Management of Corn Leaf Aphid in Barley|J. Cereal Res.10(3): 228-230|2018|Poonam,J., K. Subhash, P.L. Kashyap, K. Sudheer, A.S. Kharub, and G.P. Singh (2018). Efficacy of Few Selected Insecticides for the Management of Corn Leaf Aphid in Barley. J. Cereal Res., 10, (3), 228-230. ECOREF#:187433|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||25||NR||NR|Rhopalosiphum maidis|Corn Leaf Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, unspecified|Litter|Field natural|2|Formulation||50/||NR/||NR/|g/ha|||||||||||||||||Population|Abundance|LOEL||50/||NR/||NR/|||g/ha|Not reported||1||NR||NR|Day(s)|Kumar,J., J.B. Khan, P.K. Gupta, S.V. Singh, and K. Charul|187436|Field Efficacy of Some Insecticides Against Foliage Feeding Barley Aphid (Rhopalosiphum maidis Fitch.)|J. Cereal Res.11(1): 41-43|2019|Kumar,J., J.B. Khan, P.K. Gupta, S.V. Singh, and K. Charul (2019). Field Efficacy of Some Insecticides Against Foliage Feeding Barley Aphid (Rhopalosiphum maidis Fitch.). J. Cereal Res., 11, (1), 41-43. ECOREF#:187436|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||25||NR||NR|Rhopalosiphum maidis|Corn Leaf Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|Litter|Field natural|2|Active ingredient||12.5/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||12.5/||NR/||NR/|||AI g/ha|Not reported||1||NR||NR|Day(s)|Poonam,J., K. Subhash, P.L. Kashyap, K. Sudheer, A.S. Kharub, and G.P. Singh|187433|Efficacy of Few Selected Insecticides for the Management of Corn Leaf Aphid in Barley|J. Cereal Res.10(3): 228-230|2018|Poonam,J., K. Subhash, P.L. Kashyap, K. Sudheer, A.S. Kharub, and G.P. Singh (2018). Efficacy of Few Selected Insecticides for the Management of Corn Leaf Aphid in Barley. J. Cereal Res., 10, (3), 228-230. ECOREF#:187433|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||25||NR||NR|Rhopalosiphum maidis|Corn Leaf Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|Litter|Field natural|2|Active ingredient||12.5/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||12.5/||NR/||NR/|||AI g/ha|Not reported||2||NR||NR|Day(s)|Poonam,J., K. Subhash, P.L. Kashyap, K. Sudheer, A.S. Kharub, and G.P. Singh|187433|Efficacy of Few Selected Insecticides for the Management of Corn Leaf Aphid in Barley|J. Cereal Res.10(3): 228-230|2018|Poonam,J., K. Subhash, P.L. Kashyap, K. Sudheer, A.S. Kharub, and G.P. Singh (2018). Efficacy of Few Selected Insecticides for the Management of Corn Leaf Aphid in Barley. J. Cereal Res., 10, (3), 228-230. ECOREF#:187433|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||25||NR||NR|Rhopalosiphum maidis|Corn Leaf Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, unspecified|Litter|Field natural|2|Formulation||50/||NR/||NR/|g/ha|||||||||||||||||Population|Abundance|LOEL||50/||NR/||NR/|||g/ha|Not reported||7||NR||NR|Day(s)|Kumar,J., J.B. Khan, P.K. Gupta, S.V. Singh, and K. Charul|187436|Field Efficacy of Some Insecticides Against Foliage Feeding Barley Aphid (Rhopalosiphum maidis Fitch.)|J. Cereal Res.11(1): 41-43|2019|Kumar,J., J.B. Khan, P.K. Gupta, S.V. Singh, and K. Charul (2019). Field Efficacy of Some Insecticides Against Foliage Feeding Barley Aphid (Rhopalosiphum maidis Fitch.). J. Cereal Res., 11, (1), 41-43. ECOREF#:187436|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||NR||NR||NR|Rhyzopertha dominica|Lesser Grain Borer|Insects/Spiders|Adult||NR||NR||NR|Not reported|Spray, unspecified|Not reported|Lab|4|Formulation||0.50||NR||NR|ppm|||||||||||||||||Population|Abundance|LOEL||0.50||NR||NR|||ppm|Not reported||63||NR||NR|Day(s)|Ashraf,M., M. Farooq, M. Shakeel, N. Din, S. Hussain, N. Saeed, Q. Shakeel, and N.A. Rajput|183623|Influence of Entomopathogenic Fungus, Metarhizium anisopliae, Alone and in Combination with Diatomaceous Earth and Thiamethoxam on Mortality, Progeny Production, Mycosis, and Sporulation of the Stored Grain Insect Pests|Environ. Sci. Pollut. Res. Int.24(36): 28165-28174|2017|Ashraf,M., M. Farooq, M. Shakeel, N. Din, S. Hussain, N. Saeed, Q. Shakeel, and N.A. Rajput (2017). Influence of Entomopathogenic Fungus, Metarhizium anisopliae, Alone and in Combination with Diatomaceous Earth and Thiamethoxam on Mortality, Progeny Production, Mycosis, and Sporulation of the Stored Grain Insect Pests. Environ. Sci. Pollut. Res. Int., 24, (36), 28165-28174. doi:10.1007/s11356-017-0383-6. ECOREF#:183623|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||10||NR||NR|Riptortus pedestris|Bean Bug|Insects/Spiders|Adult|>|25||NR||NR|Day(s)|Environmental, unspecified|Not reported|Lab|2|Active ingredient||0.5/||NR/||NR/|ai g/L|||||||||||||||||Avoidance|Chemical avoidance|LOEL||0.5/||NR/||NR/|||ai g/L|Not reported||.0035||NR||NR|Day(s)|Maharjan,R., and C. Jung|189101|Insecticide-Mediated Behavioral Avoidance by Bean Bug, Riptortus pedestris (Heteroptera: Alydidae)|Entomol. Res.45(4): 184-192|2015|Maharjan,R., and C. Jung (2015). Insecticide-Mediated Behavioral Avoidance by Bean Bug, Riptortus pedestris (Heteroptera: Alydidae). Entomol. Res., 45, (4), 184-192. doi:10.1111/1748-5967.12113. ECOREF#:189101|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||10||NR||NR|Riptortus pedestris|Bean Bug|Insects/Spiders|Adult|>|25||NR||NR|Day(s)|Environmental, unspecified|Not reported|Lab|2|Active ingredient||0.5/||NR/||NR/|ai g/L|||||||||||||||||Behavior|Walk|LOEL||0.5/||NR/||NR/|||ai g/L|Not reported||.0035||NR||NR|Day(s)|Maharjan,R., and C. Jung|189101|Insecticide-Mediated Behavioral Avoidance by Bean Bug, Riptortus pedestris (Heteroptera: Alydidae)|Entomol. Res.45(4): 184-192|2015|Maharjan,R., and C. Jung (2015). Insecticide-Mediated Behavioral Avoidance by Bean Bug, Riptortus pedestris (Heteroptera: Alydidae). Entomol. Res., 45, (4), 184-192. doi:10.1111/1748-5967.12113. ECOREF#:189101|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||25||NR||NR|Scaptotrigona bipunctata|Stingless Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|6|Active ingredient||2000||NR||NR|AI ug/L diet|||||||||||||||||Mortality|Mortality|LC50||2000||NR||NR|||AI ug/L diet|Not reported||1||NR||NR|Day(s)|Moreira,D.R., A.A.S. Gigliolli, J.R.P. Falco, A.H.F. Julio, E.A. Volnistem, F. Das Chagas, V.D.A.A. De Toledo, and M.C.|183816|Toxicity and Effects of the Neonicotinoid Thiamethoxam on Scaptotrigona bipunctata Lepeletier, 1836 (Hymenoptera: Apidae)|Environ. Toxicol.33(4): 463-475|2018|Moreira,D.R., A.A.S. Gigliolli, J.R.P. Falco, A.H.F. Julio, E.A. Volnistem, F. Das Chagas, V.D.A.A. De Toledo, and M.C. (2018). Toxicity and Effects of the Neonicotinoid Thiamethoxam on Scaptotrigona bipunctata Lepeletier, 1836 (Hymenoptera: Apidae). Environ. Toxicol., 33, (4), 463-475. doi:10.1002/tox.22533. ECOREF#:183816|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||25||NR||NR|Scaptotrigona bipunctata|Stingless Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|6|Active ingredient||NR||50||250|AI ug/L diet|||||||||||||||||Mortality|Survival|NR||NR||50||250|||AI ug/L diet|Not reported||3||NR||NR|Day(s)|Moreira,D.R., A.A.S. Gigliolli, J.R.P. Falco, A.H.F. Julio, E.A. Volnistem, F. Das Chagas, V.D.A.A. De Toledo, and M.C.|183816|Toxicity and Effects of the Neonicotinoid Thiamethoxam on Scaptotrigona bipunctata Lepeletier, 1836 (Hymenoptera: Apidae)|Environ. Toxicol.33(4): 463-475|2018|Moreira,D.R., A.A.S. Gigliolli, J.R.P. Falco, A.H.F. Julio, E.A. Volnistem, F. Das Chagas, V.D.A.A. De Toledo, and M.C. (2018). Toxicity and Effects of the Neonicotinoid Thiamethoxam on Scaptotrigona bipunctata Lepeletier, 1836 (Hymenoptera: Apidae). Environ. Toxicol., 33, (4), 463-475. doi:10.1002/tox.22533. ECOREF#:183816|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||25||NR||NR|Scaptotrigona bipunctata|Stingless Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|6|Active ingredient||NR||50||250|AI ug/L diet|||||||||||||||||Genetics|Chromatin|NR||NR||50||250|||AI ug/L diet|Brain||NR||1||3|Day(s)|Moreira,D.R., A.A.S. Gigliolli, J.R.P. Falco, A.H.F. Julio, E.A. Volnistem, F. Das Chagas, V.D.A.A. De Toledo, and M.C.|183816|Toxicity and Effects of the Neonicotinoid Thiamethoxam on Scaptotrigona bipunctata Lepeletier, 1836 (Hymenoptera: Apidae)|Environ. Toxicol.33(4): 463-475|2018|Moreira,D.R., A.A.S. Gigliolli, J.R.P. Falco, A.H.F. Julio, E.A. Volnistem, F. Das Chagas, V.D.A.A. De Toledo, and M.C. (2018). Toxicity and Effects of the Neonicotinoid Thiamethoxam on Scaptotrigona bipunctata Lepeletier, 1836 (Hymenoptera: Apidae). Environ. Toxicol., 33, (4), 463-475. doi:10.1002/tox.22533. ECOREF#:183816|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||25||NR||NR|Scaptotrigona bipunctata|Stingless Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|6|Active ingredient||NR||50||250|AI ug/L diet|||||||||||||||||Histology|Multiple measurement terms entered|NR||NR||50||250|||AI ug/L diet|Midgut or midgut gland||NR||1||3|Day(s)|Moreira,D.R., A.A.S. Gigliolli, J.R.P. Falco, A.H.F. Julio, E.A. Volnistem, F. Das Chagas, V.D.A.A. De Toledo, and M.C.|183816|Toxicity and Effects of the Neonicotinoid Thiamethoxam on Scaptotrigona bipunctata Lepeletier, 1836 (Hymenoptera: Apidae)|Environ. Toxicol.33(4): 463-475|2018|Moreira,D.R., A.A.S. Gigliolli, J.R.P. Falco, A.H.F. Julio, E.A. Volnistem, F. Das Chagas, V.D.A.A. De Toledo, and M.C. (2018). Toxicity and Effects of the Neonicotinoid Thiamethoxam on Scaptotrigona bipunctata Lepeletier, 1836 (Hymenoptera: Apidae). Environ. Toxicol., 33, (4), 463-475. doi:10.1002/tox.22533. ECOREF#:183816|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||25||NR||NR|Scaptotrigona bipunctata|Stingless Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|6|Active ingredient||NR||50||250|AI ug/L diet|||||||||||||||||Enzyme(s)|Multiple measurement terms entered|NR||NR||50||250|||AI ug/L diet|Multiple entries||NR||1||3|Day(s)|Moreira,D.R., A.A.S. Gigliolli, J.R.P. Falco, A.H.F. Julio, E.A. Volnistem, F. Das Chagas, V.D.A.A. De Toledo, and M.C.|183816|Toxicity and Effects of the Neonicotinoid Thiamethoxam on Scaptotrigona bipunctata Lepeletier, 1836 (Hymenoptera: Apidae)|Environ. Toxicol.33(4): 463-475|2018|Moreira,D.R., A.A.S. Gigliolli, J.R.P. Falco, A.H.F. Julio, E.A. Volnistem, F. Das Chagas, V.D.A.A. De Toledo, and M.C. (2018). Toxicity and Effects of the Neonicotinoid Thiamethoxam on Scaptotrigona bipunctata Lepeletier, 1836 (Hymenoptera: Apidae). Environ. Toxicol., 33, (4), 463-475. doi:10.1002/tox.22533. ECOREF#:183816|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||25.0||NR||NR|Scaptotrigona postica|Stingless Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|6|Active ingredient||0.624/||0.192/||1.214/|AI ng/ul diet|||||||||||||||||Mortality|Mortality|LC50||0.624/||0.192/||1.214/|||AI ng/ul diet|Not reported||1||NR||NR|Day(s)|Lourencetti,A.P.S., P. Azevedo, L. Miotelo, O. Malaspina, and R.C.F. Nocelli|191050|Surrogate Species in Pesticide Risk Assessments: Toxicological Data of Three Stingless Bees Species|Environ. Pollut.318:6 p.|2023|Lourencetti,A.P.S., P. Azevedo, L. Miotelo, O. Malaspina, and R.C.F. Nocelli (2023). Surrogate Species in Pesticide Risk Assessments: Toxicological Data of Three Stingless Bees Species. Environ. Pollut., 318, 6 p. doi:10.1016/j.envpol.2022.120842. ECOREF#:191050|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||25.0||NR||NR|Scaptotrigona postica|Stingless Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|6|Active ingredient||5.553/||1.708/||10.804/|AI ng/org|||||||||||||||||Mortality|Mortality|LD50||5.553/||1.708/||10.804/|||AI ng/org|Not reported||1||NR||NR|Day(s)|Lourencetti,A.P.S., P. Azevedo, L. Miotelo, O. Malaspina, and R.C.F. Nocelli|191050|Surrogate Species in Pesticide Risk Assessments: Toxicological Data of Three Stingless Bees Species|Environ. Pollut.318:6 p.|2023|Lourencetti,A.P.S., P. Azevedo, L. Miotelo, O. Malaspina, and R.C.F. Nocelli (2023). Surrogate Species in Pesticide Risk Assessments: Toxicological Data of Three Stingless Bees Species. Environ. Pollut., 318, 6 p. doi:10.1016/j.envpol.2022.120842. ECOREF#:191050|
153719234|3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine|Not reported|Unmeasured||25.0||NR||NR|Scaptotrigona postica|Stingless Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|6|Active ingredient||329.647/||100.470/||635.529/|AI ng/g org|||||||||||||||||Mortality|Mortality|LD50||329.647/||100.470/||635.529/|||AI ng/g org|Not reported||1||NR||NR|Day(s)|Lourencetti,A.P.S., P. Azevedo, L. Miotelo, O. Malaspina, and R.C.F. Nocelli|191050|Surrogate Species in Pesticide Risk Assessments: Toxicological Data of Three Stingless Bees Species|Environ. Pollut.318:6 p.|2023|Lourencetti,A.P.S., P. Azevedo, L. Miotelo, O. Malaspina, and R.C.F. Nocelli (2023). Surrogate Species in Pesticide Risk Assessments: Toxicological Data of Three Stingless Bees Species. Environ. Pollut., 318, 6 p. doi:10.1016/j.envpol.2022.120842. ECOREF#:191050|
