"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"09/12/2024","AQS","371830021","3","8.1","ug/m3 LC","45","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/13/2024","AQS","371830021","3","6.7","ug/m3 LC","37","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/14/2024","AQS","371830021","3","5.7","ug/m3 LC","32","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/15/2024","AQS","371830021","3","6.8","ug/m3 LC","38","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/16/2024","AQS","371830021","3","5","ug/m3 LC","28","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/17/2024","AQS","371830021","3","6","ug/m3 LC","33","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/18/2024","AQS","371830021","3","6.9","ug/m3 LC","38","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/19/2024","AQS","371830021","3","3","ug/m3 LC","17","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/20/2024","AQS","371830021","3","7.7","ug/m3 LC","43","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/21/2024","AQS","371830021","3","8","ug/m3 LC","44","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/22/2024","AQS","371830021","3","7","ug/m3 LC","39","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/23/2024","AQS","371830021","3","8.8","ug/m3 LC","49","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/24/2024","AQS","371830021","3","9.9","ug/m3 LC","52","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/25/2024","AQS","371830021","3","7.9","ug/m3 LC","44","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/26/2024","AQS","371830021","3","5.1","ug/m3 LC","28","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/27/2024","AQS","371830021","3","6","ug/m3 LC","33","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/28/2024","AQS","371830021","3","8.9","ug/m3 LC","49","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/29/2024","AQS","371830021","3","10.5","ug/m3 LC","54","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"09/30/2024","AQS","371830021","3","11","ug/m3 LC","55","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/01/2024","AQS","371830021","3","4.1","ug/m3 LC","23","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/03/2024","AQS","371830021","3","5.7","ug/m3 LC","32","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/04/2024","AQS","371830021","3","5.7","ug/m3 LC","32","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/05/2024","AQS","371830021","3","8","ug/m3 LC","44","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/06/2024","AQS","371830021","3","9.2","ug/m3 LC","51","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/07/2024","AQS","371830021","3","9.4","ug/m3 LC","52","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/08/2024","AQS","371830021","3","6.9","ug/m3 LC","38","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/09/2024","AQS","371830021","3","5.7","ug/m3 LC","32","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/10/2024","AQS","371830021","3","2.4","ug/m3 LC","13","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/11/2024","AQS","371830021","3","4.4","ug/m3 LC","24","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/12/2024","AQS","371830021","3","8","ug/m3 LC","44","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/13/2024","AQS","371830021","3","8.9","ug/m3 LC","49","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/14/2024","AQS","371830021","3","9.3","ug/m3 LC","51","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/15/2024","AQS","371830021","3","5","ug/m3 LC","28","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/24/2024","AQS","371830021","3","9.2","ug/m3 LC","51","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/25/2024","AQS","371830021","3","8.2","ug/m3 LC","46","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/26/2024","AQS","371830021","3","9.7","ug/m3 LC","52","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/27/2024","AQS","371830021","3","6.7","ug/m3 LC","37","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/28/2024","AQS","371830021","3","8.1","ug/m3 LC","45","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/29/2024","AQS","371830021","3","8.9","ug/m3 LC","49","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/30/2024","AQS","371830021","3","9.8","ug/m3 LC","52","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"10/31/2024","AQS","371830021","3","8.6","ug/m3 LC","48","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/01/2024","AQS","371830021","3","8.3","ug/m3 LC","46","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/02/2024","AQS","371830021","3","6.7","ug/m3 LC","37","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/03/2024","AQS","371830021","3","6.5","ug/m3 LC","36","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/04/2024","AQS","371830021","3","5.3","ug/m3 LC","29","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/05/2024","AQS","371830021","3","7.2","ug/m3 LC","40","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/06/2024","AQS","371830021","3","7.3","ug/m3 LC","41","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/07/2024","AQS","371830021","3","12.4","ug/m3 LC","57","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/08/2024","AQS","371830021","3","14.1","ug/m3 LC","60","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/09/2024","AQS","371830021","3","4.4","ug/m3 LC","24","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/10/2024","AQS","371830021","3","5.4","ug/m3 LC","30","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/11/2024","AQS","371830021","3","10.2","ug/m3 LC","53","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/12/2024","AQS","371830021","3","4.1","ug/m3 LC","23","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/13/2024","AQS","371830021","3","3.5","ug/m3 LC","19","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/14/2024","AQS","371830021","3","4.1","ug/m3 LC","23","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/15/2024","AQS","371830021","3","2.1","ug/m3 LC","12","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/16/2024","AQS","371830021","3","2.5","ug/m3 LC","14","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/17/2024","AQS","371830021","3","7.5","ug/m3 LC","42","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/18/2024","AQS","371830021","3","9.3","ug/m3 LC","51","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/19/2024","AQS","371830021","3","13.1","ug/m3 LC","58","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/20/2024","AQS","371830021","3","9.7","ug/m3 LC","52","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/21/2024","AQS","371830021","3","2.6","ug/m3 LC","14","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/22/2024","AQS","371830021","3","2.5","ug/m3 LC","14","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/23/2024","AQS","371830021","3","1.3","ug/m3 LC","7","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/24/2024","AQS","371830021","3","4.1","ug/m3 LC","23","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/25/2024","AQS","371830021","3","11","ug/m3 LC","55","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/26/2024","AQS","371830021","3","8.5","ug/m3 LC","47","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/27/2024","AQS","371830021","3","4.5","ug/m3 LC","25","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/28/2024","AQS","371830021","3","5.8","ug/m3 LC","32","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/29/2024","AQS","371830021","3","3.7","ug/m3 LC","21","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"11/30/2024","AQS","371830021","3","4.7","ug/m3 LC","26","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"12/01/2024","AQS","371830021","3","7.3","ug/m3 LC","41","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"12/02/2024","AQS","371830021","3","4.1","ug/m3 LC","23","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"12/03/2024","AQS","371830021","3","4.8","ug/m3 LC","27","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"12/04/2024","AQS","371830021","3","9.2","ug/m3 LC","51","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"12/05/2024","AQS","371830021","3","8.7","ug/m3 LC","48","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
"12/06/2024","AQS","371830021","3","5.7","ug/m3 LC","32","Triple Oak","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","39580","Raleigh, NC","37","North Carolina","183","Wake","35.8652","-78.8197"
